,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2"
513,2.2195886121294102,1984.9786910473199,1162.3029439914401,119.14303996760501,27.8131831807932,344.33595601791001,490.21920161495899,75.069302930387806,2500.4506087151999,228.023653814239
514,1.73814668499059,1928.7707011114701,1495.7260218167901,92.467666531247204,23.397318146463299,350.96890414579599,911.20532922276095,72.758291959774795,2395.1035998161301,250.42719568479501
515,2.5671511663361599,2008.4557875487701,1274.4543228494299,79.634989110338196,20.423140897650001,272.01216794735399,41.3190200957728,67.972217935819401,2437.2892785868898,179.85842346634999
516,4.4151357887442799,1805.7359992935501,1147.08894853161,166.610335370363,18.498697675741301,313.19251018341998,746.93630026257597,70.508634071190798,3321.7655970072501,187.622716517904
517,2.50404876653052,2020.94741118557,933.32245453928601,106.797330693359,23.185636674144401,266.09017809618098,201.812342967734,78.399562411543002,2799.6732329569199,350.67212739636301
518,2.5868558738530698,1863.3976515105401,691.77602015813295,105.714345118683,23.981928351272298,312.54888957712001,373.717122519047,78.925612196478298,2729.5213479531299,272.58074553870699
519,2.5814273590627002,1978.1979062216701,982.325365801781,164.56824254661001,22.9321990136105,234.477874895361,790.48792748114101,76.068672596871806,3113.3918921036202,262.23884281598401
520,2.69918757744954,2039.3441803830401,2.4369087535074998,116.36576593863801,24.921718523727201,223.057932044257,697.41180903418399,71.979321735643694,2657.6452976553201,187.86878862569301
521,3.3642930225735999,1998.4140238734999,883.63681107406103,147.122139053963,17.774731851118499,272.899866754318,430.80767352458298,78.597516319184507,1673.5995140257101,196.18751651222701
522,2.8954765777974898,1931.33752846166,597.639899636986,138.95450766397099,23.914238122238601,237.613813620407,354.39569723259098,71.252628337232295,2178.67461683493,220.373525491507
523,2.7523976390872402,1932.0460923206099,11.312942577361,122.388880629277,18.518832095644399,327.51655682405698,384.20715517840301,70.916879218537005,3636.8929917828,89.825568063353302
524,3.50861455442783,2036.97939335159,653.61134750224005,165.685912377656,23.170184452196899,301.73208905404198,127.348409626923,71.813187511077302,2423.2802735400901,210.33251773786799
525,3.7900512672895799,1962.7649561867499,673.26374883728795,73.780950940895906,18.800745527186098,351.08817964815302,412.50440012510001,77.180804670363599,2572.15578641194,271.26332311290503
526,4.1483010501661202,2025.5223465843901,132.54974756060599,75.434400294799502,22.147418592961699,278.50680858048702,343.62744841311701,69.700320888474806,2504.3304080224498,197.12139422425301
527,3.5464147875193901,1838.74912055748,966.41378432144904,57.884784914951801,23.9095991737764,250.18368446667299,11.295224179014401,71.904095210485494,2939.5089282765398,306.87608329786502
528,3.4822055497260802,1972.3202852655099,1144.2160574970701,133.82100390494,23.059777508199101,323.41115051564702,1.6680022038531199,69.668357581566397,1676.2260338978799,165.88466025863599
529,3.91613520228199,1830.33216389482,471.50695815797502,133.312207709788,19.9188128100676,209.999730834438,241.21928297011499,73.519831306295103,2826.7232475123501,304.184250108794
530,1.5221920640973201,1995.53144460061,69.216578019526395,108.478856261524,23.6081967064531,300.30281081377098,696.58133991041598,71.217734291922298,2435.0729099832201,180.225005842879
531,2.7535026780052299,1907.9527492232,1037.4447486551701,71.664151184777197,22.568698167322601,244.02270485031201,204.66580332273199,70.634399653163996,1994.1778269680899,181.139650036132
532,3.3695037650090098,1985.6897741396201,1490.4686984838199,76.256799869083494,20.625418388536101,343.50697443158299,197.23838397013799,73.284255852351606,2044.37932801586,197.29588607356899
533,1.6852037569070799,1849.2191886099499,951.030579488135,48.202024769185201,21.376569916415502,334.02704860608497,25.634734997456999,72.549366321182603,3430.93151944909,224.96130087042101
534,3.8727532036953698,1914.95204776061,704.62699181763003,166.951801823843,23.333850289736901,206.465988593692,411.82105797837801,75.756603498335195,2373.8803427940102,291.96311981373202
535,3.6940558223869102,2132.3782688527899,1261.7859694768899,29.956149653482601,24.382152311420601,302.35736493341,297.67213614104799,74.515559988689006,3575.5902845579899,308.97221545345798
536,2.75574250256166,2003.7657931951401,907.13171653623499,91.685389580976306,19.569127451787399,272.737406488587,915.16145136912201,77.139703064251293,3204.5868335743498,220.357501874343
537,4.2690175151136298,1992.3474862668099,429.33115635630099,165.67844355754801,27.077532667803101,298.41470092432297,401.69684694348399,75.705573899085806,2585.4719462078801,326.72657541844501
538,0.85738076681600695,2038.8984597040901,524.68477270049095,105.128511763381,19.795820654492498,218.491901735136,354.98578665447701,72.406178034676998,2313.67695931854,289.34983307309
539,2.45538123498044,1955.86662877342,630.99066586088099,120.293014379487,17.251142538202799,248.487787031972,1181.34138757047,72.8545795009682,2193.8145939098999,180.65017007773
540,2.8665496661186798,2007.3238067994901,310.84951826497502,87.715096132792794,21.1846735658483,306.92669494130803,377.30825202928997,79.744912191277606,2097.4245129404098,207.327523970367
541,2.6943556766516901,1900.44787901059,778.35642202209397,43.454555518625,25.4377091346594,268.52189225734497,409.63796564405999,73.709183754629095,1727.39593900563,63.685698330798402
542,1.5098931379916301,2008.1042857932,982.953219189837,111.157878593584,19.729030222698398,301.67542140953202,613.85760676399502,74.028030609838098,2587.12177737301,307.53307475332201
543,4.6817716710763104,2039.8853143430699,1135.1410715551799,125.228807844908,24.853191949455098,265.45800972733099,866.023068327175,70.417629171367196,2092.1363393046399,271.89790924692699
544,1.9833013747211099,1904.9607356937699,197.48267132985001,116.171625752879,24.164000397122798,331.03914631692197,1165.54448400304,79.739999268583603,2808.12737823308,249.729629291973
545,2.60676561950973,1846.7628920659799,793.53149993178602,143.53523846824601,22.024108619088398,309.17665047548599,149.88846694404,72.841068599903195,2434.7961452243699,239.45716740869599
546,2.4075707873944698,1936.1092483556999,807.41438699665696,122.74908022921799,23.564782906240801,248.13236744954401,930.69517021657703,71.930143873425095,2159.5541418907701,138.21987442123901
547,2.36432584301641,1863.5945133702401,836.65501637640602,119.52263671057899,24.1951319062,326.80435032464902,748.84093854133005,75.581573668383697,2805.8363393559998,177.81258019026399
548,2.5050178826507601,2043.2257287339201,947.56343322555006,107.17287168070099,21.1413843963131,334.53809984992199,665.27792284117595,79.892087254217401,2461.04339824617,164.36585573094999
549,2.6030984877389201,1962.1956150132,1615.0969728612699,90.187868677429705,24.055904560441,314.41475144198199,98.509144177374495,72.066813674854203,2949.7232740373402,87.797279733089297
550,2.55712690723416,2055.1434888541198,522.49249002199599,75.536607021386203,19.717157498704498,324.00684784591198,554.22932170629099,72.825524422618301,2855.40180080355,184.38382464160901
551,2.9516098681343301,2004.33248187299,768.14532923527202,78.293819138964807,19.9641296994524,227.75807820727499,731.40472582745599,69.764838316444894,2489.6042445838202,114.212674610368
552,1.8163924870046,2026.96047242123,454.72095886706802,72.251590511561503,21.519868775171702,245.85846928626299,640.30662660222197,69.573625062924094,2641.57196673216,251.319525765859
553,2.57904694880484,1968.4193624465699,881.889312521482,158.205289785991,20.977561056935102,290.02457892083203,539.22350512581397,72.313342201397404,2882.8958026732198,172.85570374411401
554,1.9669113644622001,1985.4258170252799,578.29318207425604,147.19111623003201,23.988949877368,327.438290737015,450.39867548420102,71.887367337634998,2619.8542152742998,140.69964842642699
555,2.3618656064875001,1855.6962275154899,82.278817839982395,134.242528605285,22.557154962439402,340.15082714679301,144.313211429305,70.2739461202125,2555.6373355187502,174.72953834677
556,1.9809394983085,2001.57742131491,360.813563032947,112.32677156044301,26.7642752640479,350.85875365746102,338.26457958371901,72.988595476247298,1927.16476811804,230.73812137747501
557,4.0182199890191796,1801.9406952889501,728.96571960405595,133.63784122154701,24.046972226263101,258.43467427461201,984.11701334163797,74.0185359992374,2430.2644682444502,203.08866306532201
558,2.4722255253307699,2136.0381520043202,217.91313004292499,102.25925028426001,26.391927903502701,266.04123452758603,682.06027884445598,73.241464009145702,2828.5666113059401,167.66617700890001
559,4.6023899720322197,1944.1669187708101,867.46996302341097,75.670322366774201,17.441157419105298,266.14587979930297,321.82816950267198,72.588379155687406,2498.8948033988199,237.83142161379601
560,2.3790361774997901,1833.4589988042201,575.57735931120101,94.054035346947103,22.141560059598302,257.16423653585298,250.77285456514099,66.824427106578995,2672.5370359558801,284.618668284313
561,3.0119780190358898,1989.3733776568999,1209.76841619473,120.442158955335,22.656622432569399,228.05771919102901,546.08089415525103,75.1879415435845,2461.60901586096,213.855449452562
562,3.4006364088097101,1902.3237541475501,809.682111932814,138.49088381355901,21.887169422651201,282.36318429948898,79.879898576366301,74.779540966103994,3015.8469857877299,253.718184507497
563,1.7791638151879099,1879.5286475293401,27.675056110597598,122.049385100496,21.054442209934699,187.977964574483,493.209488452774,68.623372110248795,2686.5119933720298,251.900600881077
564,3.8749089307484699,1968.25817429426,1120.96056789407,140.51542191981201,21.0394222357905,236.54667338079901,980.92058796030403,72.843344233893902,2624.10984062843,179.67358118508
565,3.2987757746472699,2012.8224614849,1040.5709406246101,108.923804587766,25.9653072443726,301.90997675418799,1003.5549581187,71.955556927674706,1872.7393348253399,359.05221978967302
566,1.62078588721953,1901.3570223183001,842.30119041593605,151.25979335647099,22.878356720347,314.62206170075302,519.66852299992001,74.615810399651707,2199.0943516572802,300.53449739464401
567,3.9273375536906099,1959.65063050155,1133.8944567589001,108.527432811287,21.1699513026822,242.06887879016401,594.85065179823596,69.811372747131898,2110.8872580534899,278.622472015173
568,1.6150045845233001,1928.27756817877,678.91806443707401,130.451324038243,23.223228450039102,282.38222148344499,927.76730662597197,72.950379086186203,1564.39425643098,320.79469371017001
569,3.5607601231665198,1935.8327618763401,1462.30630330245,104.53115477255901,23.258365887743199,319.56773546769301,640.73022345316497,75.403918122827903,2208.5158847135099,171.22308369434299
570,1.5385387007475999,2015.07443489349,701.90778142081501,113.481300811834,23.0132030271836,256.49426843079499,154.822382390624,74.609086865819407,3139.94921380405,264.22169933119
571,2.88459247270865,1978.40895188948,1200.9616415902201,160.177822781419,22.220097369029801,320.85010617348701,407.54692532680002,71.543910881116005,2587.2319852323699,165.01903592714999
572,2.5841192377056399,1970.6886690287699,742.24784628633802,141.24749393533901,21.3069187444137,279.61924899394501,488.01504669356802,66.578622074370202,2872.9290600951999,102.75657622710899
573,2.34397878112041,1958.9176959075101,704.48201494886496,125.074465206372,23.084645952659201,219.20904973377901,225.40845520015301,75.675657043179797,2072.3658991572402,200.95367779145499
574,2.9087868064642,2051.0296359202098,620.951074779539,57.105522584431803,22.2551186596795,254.92284327481599,1238.47641579793,75.910060993912495,2246.1578586517799,216.44480611482601
575,3.0544701384581101,2069.6727670272198,725.97160271433995,57.285332517895498,25.2749687494209,233.11140947628101,91.390133727811005,74.907334179136598,1670.6270948645399,154.3716028213
576,2.6643326401535998,2025.83246234274,564.90775554866002,73.627341929873296,16.8485363244552,267.45594616210099,835.00962641729905,73.219285927736394,3168.3357713248201,199.34132635919801
577,3.8561993866616899,1943.58151509186,368.26211316129701,135.136487355985,20.165738483946399,329.662061046254,588.80929186309299,71.866488288369894,2536.1087551382502,285.04853696676503
578,3.0847798685968102,1998.21799977368,737.59288539512897,98.333336299428296,22.2307792354902,311.02389711404101,709.43523668980197,74.672377386858102,1723.65208157295,290.95408157790598
579,3.8870803681604298,2024.92707631143,1087.5442339370099,141.79935499197401,21.825161570904001,330.644050791582,618.006876628746,73.607207633024998,1934.62879556084,223.37889112475301
580,1.3628417825741499,1891.6195418572599,1263.0708038068301,103.997315185497,22.1773324050165,280.12485389216198,299.87342652681798,75.4957190094444,2008.83270734553,293.63145682704999
581,2.1967400225596898,1955.90688622015,578.25460280186496,104.909582843688,22.4980811669001,254.97505290388699,372.31556862227598,73.358655477735894,2398.69580649099,280.49926896588698
582,3.2284345663123402,2019.04387831341,573.81501870404804,88.459307635064903,20.583308601827301,276.71110683272099,593.13489203433699,78.556223761309596,2227.4473220178402,272.67171361138099
583,2.3166069567829402,1887.9683346863301,811.33672377630501,99.955885718589201,22.998509978681,287.00681082989098,749.90159685269396,72.749147444231298,2634.5137166961399,262.026527815485
584,2.1635668688441601,1913.02189891527,606.24418571426804,129.246402131975,19.292115004462399,348.59773789051098,493.70802285438202,72.638695440995903,1901.3231437143199,204.32464758570299
585,3.3554212369471199,1995.5491529880101,984.74207302608795,110.738213383709,24.696093186712101,193.43114408608599,772.566280273134,73.963857459808295,1348.2882512388301,280.88060309723699
586,3.3700153715872601,2099.6455357424802,1511.6818414545901,112.75054122378801,20.989594223481099,238.53244609925801,709.87867421484702,72.776357861237202,3616.4281360769901,238.93369982978399
587,3.52160540754541,1993.2191556355399,445.47581302759397,129.44213981404499,20.726427128087799,301.97186570036098,399.81551979368601,68.708028053323503,2379.6349459590001,209.654609696411
588,2.5925356441470502,2067.2276150755802,660.85391610447198,131.51085941895201,19.778658125622499,212.18700575588599,488.71652864198302,71.039550203637205,2526.8167264570302,170.391670738252
589,5.2958419927021199,2116.6479502646898,833.96734907042605,102.94485712704299,19.620919936386599,233.75003141229499,38.609529265705497,70.2210709270813,3533.0084963450299,254.612779698156
590,3.4875072152439501,2023.2873961763701,1276.81601346258,106.901560847748,23.9545486681988,232.52272509835001,237.95372518619499,76.149067792516604,1859.0291882788999,201.588044412763
591,2.0489100347483098,2037.69146067368,1051.6666987326,139.27459808631801,24.337508941274599,297.30969013403501,46.527258607646999,71.470098980324906,2509.61294768893,188.181326128862
592,1.4874188233354699,1949.03103989797,1911.5364770005399,98.380761531216095,19.447283183040401,379.17295075265702,426.91762238807701,75.573333508757003,2814.3218424361798,256.52274100125402
593,3.3076966049154799,1797.64823356127,807.06416128502997,120.06525832451401,23.882251204975901,305.43934256232001,383.2618851515,68.901282730504505,2794.6772918001102,378.75687882980799
594,2.9275950735605099,2010.97481595302,322.07232939333102,79.480157093330902,21.2778036410471,244.02227638492201,432.31092907191498,74.862012241326099,3021.1423647100601,202.334116486147
595,2.2508221085698401,2012.77141461779,535.14434133403199,100.852237339501,21.3338044607728,267.16775302253802,1142.30281512996,74.096116475790495,2083.6296277516799,128.20816734383101
596,3.5814104363261601,1979.23219674808,1098.7156872149901,69.820503672140603,18.550764788083399,314.73134975931498,77.462020325207206,76.543019631934897,2395.41706654877,75.831811689796993
597,2.57175802395474,2066.3550438361999,447.39472226962499,170.33255808729001,26.546042293236599,246.02795443993099,839.780723103681,66.915540685056797,1642.4745602078599,190.24213791342501
598,2.1657563324785198,2110.8370339789899,283.34689600182901,51.225362605939203,24.539248179474601,288.47301212843098,501.38901146362298,78.698345912502802,1458.43289152171,147.09668751752901
599,3.0485130688436399,2135.8849741470699,704.36209575671205,67.876222726633898,22.282242466729301,245.15655869832699,528.17079674975798,71.448594970063098,3193.92346129517,285.418019109223
600,2.2259137895801202,2025.8717428325101,603.15003233902496,148.761127511382,18.711075131365899,204.729834488855,454.85554976263802,72.707677614694802,1982.8782421906899,185.939331752648
601,4.2509778809204901,2102.67296804227,496.87364951497602,93.909477838195698,24.802328619766602,267.44287706801799,434.04001152422001,73.5620529092635,2415.4662351484099,190.81044020367401
602,4.1994029840510096,1973.75349403015,186.27475030000599,145.866675169318,20.218889787838702,223.85052786006301,464.72030972914803,71.708566419885301,2474.7319505758601,187.93313408257299
603,3.6510495920894201,1899.0529810463599,1172.9602375598099,136.68272454385499,21.610500092378999,297.42349187170203,264.53897542349603,69.954876548888805,2716.4832111469,272.25672647702299
604,3.5787839709744702,1862.67979248184,341.672132272162,75.068600028619699,25.956842426110999,312.79030637092501,9.0462031060478107,73.006935204805103,1399.1185551354999,160.51902688795801
605,2.1871553741031802,1987.7871399263199,569.930605163672,76.426669973846899,23.3484162257698,346.13789299758503,641.92218932721698,76.065686283410599,3135.2626532035101,234.93278162368401
606,3.55003786197104,1985.89744823565,766.06235551821703,143.639701889278,19.6372720164435,243.23893622042499,522.05760160631598,74.429049967801802,2413.4920876101,189.05029870231999
607,2.7509983542694698,2062.14396533118,405.97402276394899,104.992164529617,21.668840643992599,268.46515325918301,6.9866929269878701,74.082319970918903,2685.6761630750502,154.908808857249
608,4.3018905731794401,2050.0067004110701,1137.8923827466899,136.03819289475399,22.500388832329499,275.19692065863899,1230.4652143416199,76.570828031695498,2584.3596395505901,187.87835191544201
609,1.5386863955782899,1965.4427568684,331.07066571902698,99.879942277087693,17.454849652557101,299.60519503792801,351.10576765662802,76.536486186940195,2072.8707841662099,234.335085667312
610,3.3112439492118702,2076.6656857913599,1089.4847447821901,57.005741140140103,18.847270588140798,298.23081913494298,198.270407666099,77.242913067514095,2931.6323230727098,275.91578669309303
611,1.6476492151839,2110.9855879162601,31.608469242322201,101.93550612053301,19.4627203494268,242.91810537663,688.87440603544201,71.416004200471704,2952.8396312609202,172.01366458568
612,2.54747768595707,1923.7625946267999,597.14151688517995,130.65614192581901,21.845864766488901,328.38630475679702,611.32682946027603,78.149231451709397,3495.2399688824598,251.450925190292
613,2.7062801461572001,1959.1205405047899,231.87743178819599,99.282287591672201,23.881080955696898,313.07724872460699,459.95746275134297,72.3906133293127,3090.5291780395801,180.41012367219901
614,2.8303735588062602,1959.3052538058801,1121.5586049610599,72.348956127390494,18.382832250836302,284.44939273734298,619.21132038000701,71.691460461462299,2213.3518108610501,209.17343676582999
615,1.48409567912017,2050.3000240137799,508.90788145102402,98.156086218525701,24.4118226587808,275.90524081218098,134.09524960756701,72.636981676442105,2004.61262779874,196.164794821188
616,2.2682672017140999,1933.19272691481,724.69175098057701,97.203717930051994,19.965831162804999,352.39028320165198,606.10127609063204,75.498863879578906,2470.9790746348899,194.177082761652
617,2.1598481772246201,2144.5237739111099,836.63236672854998,107.693444793681,22.564345503747699,283.03647771879798,540.07808978040998,72.416163696421805,1784.2809078289399,220.84960974363099
618,3.2765167663405599,1911.24530581371,213.46638760359099,78.847811482362005,21.778933738926,226.990370832162,113.590493861054,72.695218476246694,2734.03044690052,223.770442602304
619,2.5477457534422498,1980.8549966550399,728.34827907017598,112.16965376263801,23.0215867230004,307.81862685020201,1133.4479405760301,73.689997080035198,2859.4649269320598,162.772501179589
620,4.6530230372358696,2076.98195990576,1227.5506581844299,83.235110282773107,22.068205920745701,333.63552477889601,208.61529061782599,70.611512547195304,2610.4497669269099,206.379743419867
621,2.1319977656043498,2000.36085649237,1440.5403620187999,125.469049499628,23.1197823065765,249.83541911569699,662.169993787566,68.342539028527497,2072.5869638594299,275.66292656520102
622,3.2602496745120799,1869.8081332526101,498.519344164963,75.449220199642198,17.438404572440799,328.502329827219,584.74686045785302,67.803679955176904,2421.3696979824899,250.03604684349401
623,3.7068418530647498,1819.4541813712401,645.72883319967696,181.03280919670101,23.034720236516002,257.559186724695,297.24082312420597,68.367966110723401,2192.5590180877398,214.91217412036599
624,1.7163971157731901,1960.5750424707101,331.69647130800399,93.867545207884206,25.082823161090499,240.24278304456899,692.27108546840304,74.610183968584096,1872.70025934369,245.02521779726899
625,3.7091403997682799,2072.9597988434002,563.96504059288395,86.803447215781205,25.262955368859501,285.40790132336298,26.544979076782301,71.337023303147106,3041.02011227514,133.02155688840199
626,2.2452169997995899,2192.7387834800002,611.766337993874,108.26586227180699,18.056093296170999,339.313585629817,391.63863742869501,69.687308572535301,2832.2682270210498,117.178874491366
627,3.9616326882262598,1986.52564733913,605.03263957607896,109.180479169777,23.304309828610702,304.34669028672801,367.98234567844901,77.3363073804463,2538.1062989534398,199.00073751532301
628,3.9005387243799099,2025.6083222305899,883.90838495586502,170.89229314778501,25.281753452648001,195.53457314249201,638.02571324568703,78.500822330397298,2187.8234531891599,247.62270759990901
629,2.7551904248707499,1997.8045190164901,1083.79264550783,111.72788444881201,25.420647216192499,302.56038329252698,567.40701234343203,75.632045104182595,2464.37471038169,277.35759759607203
630,1.58415060182367,2005.3508241612201,1057.76850878755,147.19491329274101,22.126621144939602,273.12213169845302,98.6203466415908,73.550230198241593,3015.9263520419299,128.35754298391601
631,3.1657409901702498,2021.39383074736,231.77142820856599,107.334911991826,22.230743756024399,258.57404107181998,293.84847443870001,79.178732124662204,1694.4881002858299,72.530873376169595
632,2.6225944268661898,1961.5500757483701,1490.3201153330299,122.23362954651,24.476798351476699,332.38399986688802,534.07032877706695,71.531521299414294,2616.11433144791,111.265918999552
633,1.8287542445538101,1920.56456646431,379.33348932465299,103.509805857255,17.998559430630799,257.28556160524403,37.629351175347203,80.4198624060801,2001.8110143978799,155.95062444717101
634,3.6754420373603498,2016.36741533239,1059.6239192834,125.624491391506,18.846716169136201,255.73278965437399,748.94429032117898,72.5154763290017,2517.4487780828499,212.266907687806
635,2.9931243146492101,1873.0988810012,1315.3048920782801,114.27548993833901,23.712517828050999,246.822019053399,1177.61267007727,71.175110783127096,1782.9246842976099,160.29449635044199
636,3.2798245689374701,1917.7709742838999,439.23198160469099,136.49612636369,20.4350012030507,271.30358967569799,569.58524726079099,64.054060559791694,1639.6355774006599,220.68816205841199
637,2.06623647147797,1873.79745611151,399.25711712888801,79.4739428474672,18.645656542257999,295.886960825296,197.25226913860601,78.935757078860505,2560.1080268298501,311.25739746744603
638,4.2379595749324297,1936.8771058882301,1372.8307435633401,115.39095062973399,24.350603592657301,293.84479901009303,341.071009544182,77.762205347690099,2854.9139923235398,239.20859715883901
639,1.37227639853681,1966.4722650731301,777.775560650751,117.78637027394301,21.3443634257426,291.856611859932,1072.4895977573101,70.438921473080697,2566.4641369653,198.09526512767201
640,3.60326186676705,1998.7090050112799,760.88131094116,125.495521298885,25.9067813199933,263.805110845657,378.02097025259701,73.595082681242701,3249.8562607254298,171.711492918593
641,2.7707199811935301,1887.28824437052,1192.34481346657,122.37849450399101,24.5209939613693,306.206027983929,668.45134831383905,72.976124087004195,1493.80133507918,180.64437356864701
642,2.6126773342524401,1840.44123715418,1230.18637322682,149.76239307702301,22.981431129345101,220.55137211623099,1166.6289253316399,70.664070498894006,2293.7542745977898,268.01612201676198
643,2.9809171748141798,2014.90001779319,125.488595311913,105.001867228092,24.689978713825798,361.69922695640599,237.22914384946699,71.970181123527396,1269.7282031576699,280.99486237319502
644,2.5065778753383299,1844.1340245915401,584.06871801356101,80.433324662611199,23.9729718091167,281.881487070584,380.09525623926902,71.429828040558505,1614.87184329297,248.532143894576
645,3.07329695001195,1920.8818899309599,783.07706013426105,130.16399805839399,24.235156047329699,319.182157391663,239.535318966662,73.151893801731802,2697.69896835686,181.319235744807
646,4.4559730710458201,1923.5066183587301,809.88831116383096,96.766047915603295,26.521472061895501,286.70106473122598,690.36091334107402,69.045798410450203,2793.4333434553,180.06818882333201
647,1.70933281587983,1874.0056515987701,331.636985645773,142.31624535374101,24.144721290503899,189.86707770565101,707.03563296955099,71.960017377581906,2557.6556812825802,243.87338542003801
648,2.7594147091539001,1880.6821987077401,1323.93403825468,72.181985468461306,26.274308527826001,319.71605678374999,120.31902197844001,71.780724731879999,2699.8510359398701,267.102907081137
649,3.5475119070515899,1967.4340931629899,741.25918364800305,92.843803890635897,23.553219100822599,397.15129085666098,438.29023406112799,75.303394170367895,2751.9982068816298,196.82222775264
650,3.13843846998454,2021.20026383657,885.31242300513895,90.409550463577204,24.315336072004101,325.17638365630501,544.20324487787798,73.170232271927205,2691.8118990692801,258.998145741163
651,2.7019097447643698,2013.6561964638099,758.73179527642105,142.654124361502,20.6898321133651,343.066370204154,482.46434620938999,72.351939204581896,3090.5245146095099,180.54842082501901
652,2.0071405608406798,1985.0360939913501,1194.7099679852099,151.21653213442099,20.4969313529547,354.01322561011199,201.130806232124,76.057775127676507,2573.9802674757102,151.14522319528299
653,2.62753724143829,1939.0272381468301,1412.95266132598,130.982429294036,22.661136868891901,254.30626534100199,74.893612022979397,71.001807640634496,3204.3249712698698,203.22009304093601
654,2.7659520915965499,1962.8150629179499,450.162903887666,96.774928109642303,24.017797586933298,321.824504618388,105.59483318431499,73.196463352891598,3694.2980444550799,224.098212654945
655,2.14742637849292,1945.9346100447999,113.938511873582,63.526814945538099,21.616401197142999,296.37399466873597,807.27381444600303,75.990894698306107,2975.64332079835,243.05582263949699
656,4.0881742241316301,2095.1229630881598,410.58588478158998,126.31077068394301,22.393825364984501,292.87521057662798,508.51221310795199,75.706144086668303,2063.2939753852802,187.08241895335999
657,3.0212240890899702,1949.4695451528401,449.62350324534901,100.35415711301501,19.1299332110348,336.89953945187801,775.69827588816895,72.454495479660906,2176.1803700200999,116.916162112192
658,3.82806553777377,1871.69195172585,967.02461189411099,107.003527154615,20.359989470965701,347.17648434648402,14.889267456228501,68.654724014687602,2276.1034579930902,170.41106696745101
659,2.7913664966316198,1912.9075825575401,517.20955541214096,94.028095648027204,17.353984597769301,274.54153637508699,686.61534856590697,72.291374562045505,1739.1382960276301,168.06779723387601
660,3.82424555973147,1999.2199502272999,1399.79541538584,142.95125718328001,20.925757530394499,286.09301209676602,380.29810901971803,71.881227094671701,2174.1661204401398,280.86565717887498
661,3.9952669557149498,2002.1488843514301,460.01768369176801,134.65952576730501,25.944805648283701,311.241769212821,720.22739770216901,72.614607927380405,2134.8067710083701,221.47754780464101
662,3.5669235800811401,1993.7959628283299,507.319682888437,139.26310463254501,23.643004454667999,261.894153312019,583.32351124955699,74.079018728977999,2898.1275988218699,212.10911875403701
663,1.87808573083453,1981.2240008554199,865.05274006704303,101.56561819579601,18.424435182373799,277.14577282420601,900.55846549347496,75.663135224133995,2062.3040114038999,210.333705529285
664,3.7092879760304398,1918.22807264469,613.46652637898205,155.54245299652399,21.1819484676566,329.94960922810299,516.10046705396996,71.414535235246603,2169.9702268938299,194.222403092646
665,2.8236755714164001,1960.4027537258501,412.699463293105,108.84675943113599,24.750229331659401,381.689106038011,497.00262207193799,74.910737861723803,2724.6548778197198,244.63904768910899
666,2.3647289882298699,2112.0634266828301,620.60963781844498,150.961733155925,20.1704847648788,302.07435077619499,621.51985463387098,70.778464556391199,3018.5412906227298,291.27947239495802
667,2.7733999256085098,2071.9059848943898,1459.5991527609599,107.820585323846,22.819410060451499,203.32976822735,602.27010552977504,77.452784801991896,2915.92732051854,204.52234598138099
668,2.45295129546817,1910.20490501565,739.66432769779203,96.354916215516695,19.727736558276899,306.01733362252003,444.34294297325101,74.976179190640806,2201.9235612223201,161.21397578701101
669,3.2415859171550001,1912.68800249367,651.62983057120505,135.57857651135799,20.2212429463004,330.13250150514,311.39869144281499,72.262621307344602,2511.7564644628601,198.98485893141799
670,1.2639103559061799,1810.35777415034,492.96409614036099,82.913572276672994,21.474157234534701,293.53732659940101,706.95653103675602,73.253724658482994,1980.27080167846,310.60857048219498
671,3.6816866740838998,2160.7514394776399,478.89981885243998,129.73467653663101,18.8527548250627,289.37457699104601,464.16246032115799,72.331406400103802,2441.3596449379502,306.123709666222
672,1.7900570367692601,2090.1517212051899,354.926996556875,136.05648751973001,20.833855206181799,298.22007829420301,1.8940925058314999,73.613408549441203,1661.4995489975299,296.37069558832599
673,0.38940260517841402,1917.6998892405099,602.09324512562,93.346585353099798,24.966084078614799,218.30338757416399,325.199964859955,71.693413290678507,2453.2903874030399,284.38904851240397
674,3.8587553784857,2053.2928140823701,985.79121187996304,59.207282929367999,22.4039115727367,299.670864956743,432.57280737512599,74.837966651122201,2057.4932127233401,143.69320704587801
675,2.5579851872747299,1850.8183115497,593.264605953412,108.438018053059,22.756621323664302,267.94934887294801,482.46241489921101,70.973277898672293,2426.6771225580801,254.55301938026301
676,3.6689442724553198,1982.6964844469501,354.752402143778,94.995244927628804,22.934300768146802,319.60344343202399,301.83628005854598,73.697828457626301,2102.62072494521,223.39788117283501
677,1.6134178296874599,2021.01380107616,694.43076846424401,151.88446537277301,28.620115789846601,304.36042132859598,791.44217398300498,77.825235263882007,1643.8931487498201,74.097865686713504
678,3.5630621452012901,2073.5838940933199,995.54876673960996,70.719816652713106,23.9176911747868,265.410701033424,772.39297256084296,75.0171478839884,2837.0738205407902,203.57961021003101
